,player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,position,salary
6538,Rakeem Christmas,IND,25.0,205.74,113.398,29,2.0,1.9,0.1,-10.6,0.127,0.157,0.123,0.529,0.027,2017, PF,1052342
6539,Rajon Rondo,CHI,31.0,185.42,84.368112,69,7.8,5.1,6.7,-2.1,0.043,0.1669999999999999,0.177,0.461,0.361,2017, PG,14000000
6540,Ricky Rubio,MIN,26.0,193.04,86.18248,75,11.1,4.1,9.1,-1.0,0.032,0.1119999999999999,0.174,0.539,0.385,2017, PG,13550000
6541,RJ Hunter,CHI,23.0,195.58,83.91452,3,0.0,0.3,0.0,-57.8,0.0,0.077,0.042,0.0,0.0,2017, G,864346
6542,Quincy Acy,BKN,26.0,200.66,108.86208,38,5.8,3.0,0.5,-4.7,0.0409999999999999,0.192,0.1689999999999999,0.565,0.053,2017, F,1790092
6543,Pierre Jackson,DAL,25.0,177.8,81.64656,8,4.4,1.1,2.4,31.7,0.011,0.111,0.2319999999999999,0.416,0.322,2017, PG,31969
6544,Paul Zipser,CHI,23.0,203.2,95.25432,44,5.5,2.8,0.8,1.6,0.019,0.138,0.145,0.503,0.062,2017, F,750000
6545,Paul Pierce,LAC,39.0,200.66,106.59412,25,3.2,1.9,0.4,2.4,0.004,0.168,0.149,0.535,0.049,2017, SF,3527920
6546,Paul Millsap,ATL,32.0,203.2,111.583632,69,18.1,7.7,3.7,2.0,0.053,0.192,0.243,0.542,0.172,2017, PF,20072033
6547,Paul George,IND,27.0,205.74,99.79024,75,23.7,6.6,3.3,2.9,0.025,0.178,0.29,0.5870000000000001,0.157,2017, SG,18314532
6548,Pau Gasol,SAS,36.0,213.36,113.398,64,12.4,7.8,2.3,6.8,0.077,0.271,0.216,0.578,0.143,2017, PF,15500000
6549,Patty Mills,SAS,28.0,182.88,83.91452,80,9.5,1.8,3.5,12.0,0.015,0.074,0.1889999999999999,0.578,0.236,2017, PG,3578948
6550,Patrick Patterson,TOR,28.0,205.74,106.59412,65,6.8,4.5,1.2,10.9,0.045,0.162,0.125,0.542,0.066,2017, PF,6050000
6551,Patrick McCaw,GSW,21.0,200.66,83.91452,71,4.0,1.4,1.1,-0.7,0.021,0.078,0.119,0.54,0.099,2017, SF,543471
6552,Patrick Beverley,HOU,28.0,185.42,83.91452,67,9.5,5.9,4.2,7.3,0.05,0.159,0.141,0.546,0.184,2017, PG,6000000
6553,Patricio Garino,ORL,24.0,198.12,92.079176,5,0.0,1.4,0.0,-21.1,0.025,0.133,0.103,0.0,0.0,2017, SG,31969
6554,Quinn Cook,NOP,24.0,187.96,81.19296800000001,14,5.6,0.5,1.9,-7.7,0.006,0.042,0.1989999999999999,0.579,0.198,2017, PG,15984
6555,Robert Covington,PHI,26.0,205.74,97.52228,67,12.9,6.5,1.5,-3.5,0.047,0.177,0.19,0.534,0.075,2017, PF,1015696
6556,Robin Lopez,CHI,29.0,213.36,115.66596,81,10.4,6.4,1.0,0.2,0.114,0.131,0.174,0.511,0.054,2017, C,13219250
6557,Rodney Hood,UTA,24.0,203.2,93.439952,59,12.7,3.4,1.6,4.2,0.012,0.13,0.231,0.522,0.102,2017, SF,1406520
6558,Solomon Hill,NOP,26.0,200.66,102.0582,80,7.0,3.8,1.8,0.9,0.023,0.113,0.115,0.527,0.08,2017, SF,11241218
6559,Skal Labissiere,SAC,21.0,210.82,102.0582,33,8.8,4.9,0.8,-2.9,0.095,0.1939999999999999,0.212,0.5770000000000001,0.071,2017, PF,1188840
6560,Shelvin Mack,UTA,27.0,190.5,92.079176,55,7.8,2.3,2.8,0.3,0.02,0.099,0.195,0.518,0.21,2017, G,2433334
6561,Sheldon Mac,WAS,24.0,198.12,90.7184,30,3.0,1.1,0.5,-8.7,0.015,0.115,0.143,0.518,0.078,2017, G,543471
6562,Shawn Long,PHI,24.0,205.74,115.66596,18,8.2,4.7,0.7,2.6,0.196,0.214,0.245,0.595,0.087,2017, PF,89513
6563,Shaun Livingston,GSW,31.0,200.66,87.089664,76,5.1,2.0,1.8,7.6,0.025,0.095,0.135,0.568,0.146,2017, G,5782450
6564,Shabazz Napier,POR,25.0,185.42,79.3786,53,4.1,1.2,1.3,2.7,0.019,0.122,0.2239999999999999,0.5329999999999999,0.2,2017, PG,1350120
6565,Shabazz Muhammad,MIN,24.0,198.12,101.151016,78,9.9,2.8,0.4,-1.5,0.063,0.109,0.214,0.5660000000000001,0.038,2017, F,3046299
6566,Seth Curry,DAL,26.0,187.96,83.91452,70,12.8,2.6,2.7,-0.7,0.0139999999999999,0.095,0.1969999999999999,0.601,0.159,2017, SG,2898000
6567,Sergio Rodriguez,PHI,31.0,190.5,79.83219199999998,68,7.8,2.3,5.1,-5.3,0.015,0.1009999999999999,0.1939999999999999,0.484,0.349,2017, PG,8000000
6568,Serge Ibaka,TOR,27.0,208.28,106.59412,79,14.8,6.8,0.9,-2.7,0.059,0.188,0.211,0.5660000000000001,0.05,2017, C,12250000
6569,Semaj Christon,OKC,24.0,190.5,86.18248,64,2.9,1.4,2.0,-6.5,0.023,0.085,0.127,0.387,0.193,2017, PG,543471
6570,Sean Kilpatrick,BKN,27.0,193.04,99.336648,70,13.1,4.0,2.2,-6.4,0.0139999999999999,0.153,0.237,0.546,0.147,2017, G,980431
6571,Sasha Vujacic,NYK,33.0,200.66,88.45044,42,3.0,1.4,1.2,-1.5,0.031,0.123,0.173,0.423,0.1889999999999999,2017, SG,980431
6572,Sam Dekker,HOU,23.0,205.74,104.32616,77,6.5,3.7,1.0,2.8,0.073,0.145,0.15,0.5489999999999999,0.079,2017, F,1720560
6573,Salah Mejri,DAL,31.0,218.44,111.13004,73,2.9,4.2,0.2,0.2,0.122,0.287,0.107,0.65,0.025,2017, C,874636
6574,Ryan Kelly,ATL,26.0,210.82,104.32616,16,1.6,1.1,0.5,2.6,0.01,0.168,0.147,0.408,0.1159999999999999,2017, PF,286785
6575,Ryan Anderson,HOU,29.0,208.28,108.86208,72,13.6,4.6,0.9,7.9,0.0579999999999999,0.115,0.179,0.583,0.046,2017, PF,18735364
6576,Russell Westbrook,OKC,28.0,190.5,90.7184,81,31.6,10.7,10.4,3.3,0.053,0.2789999999999999,0.408,0.5539999999999999,0.5429999999999999,2017, PG,26540100
6577,Rudy Gobert,UTA,25.0,215.9,111.13004,81,14.0,12.8,1.2,8.1,0.138,0.288,0.1669999999999999,0.6809999999999999,0.057,2017, C,2121288
6578,Rudy Gay,SAC,30.0,203.2,104.32616,30,18.7,6.3,2.8,1.7,0.039,0.176,0.251,0.5589999999999999,0.14,2017, SF,13333333
6579,Roy Hibbert,DEN,30.0,218.44,122.46984,48,4.6,3.2,0.4,-0.3,0.086,0.14,0.139,0.614,0.048,2017, C,5000000
6580,Ronnie Price,PHX,34.0,187.96,86.18248,14,1.0,0.8,1.3,-12.8,0.02,0.068,0.087,0.272,0.188,2017, PG,276828
6581,Rondae Hollis-Jefferson,BKN,22.0,200.66,97.068688,78,8.7,5.8,2.0,-4.7,0.0579999999999999,0.21,0.187,0.517,0.135,2017, SF,1395600
6582,Ron Baker,NYK,24.0,193.04,99.79024,52,4.1,1.9,2.1,-2.5,0.015,0.113,0.152,0.456,0.188,2017, G,543471
6583,Rodney Stuckey,IND,31.0,195.58,92.98636,39,7.2,2.2,2.2,-0.9,0.01,0.125,0.222,0.483,0.184,2017, PG,7000000
6584,Rodney McGruder,MIA,25.0,193.04,92.98636,78,6.4,3.3,1.6,-0.2,0.054,0.093,0.124,0.506,0.088,2017, SG,543471
6585,Spencer Hawes,MIL,29.0,215.9,111.13004,54,6.2,3.5,1.5,-10.2,0.052,0.215,0.1969999999999999,0.562,0.174,2017, PF,6348759
6586,Jordan McRae,CLE,26.0,195.58,81.19296800000001,37,4.4,1.1,0.5,-7.5,0.018,0.099,0.216,0.488,0.083,2017, SG,874636
6587,Al Horford,BOS,31.0,208.28,111.13004,68,14.0,6.8,5.0,5.0,0.049,0.183,0.1989999999999999,0.5529999999999999,0.239,2017, PF,26540100
6588,Jordan Farmar,SAC,30.0,187.96,81.64656,2,6.0,1.5,4.5,-6.4,0.038,0.061,0.191,0.5,0.346,2017, PG,980431
6589,D.J. Augustin,ORL,29.0,182.88,83.007336,78,7.9,1.5,2.7,-15.1,0.01,0.077,0.1989999999999999,0.524,0.237,2017, PG,7250000
6590,D'Angelo Russell,LAL,21.0,195.58,88.45044,63,15.6,3.5,4.8,-8.7,0.018,0.12,0.267,0.518,0.2689999999999999,2017, SG,5332800
6591,Cristiano Felicio,CHI,24.0,205.74,120.655472,66,4.8,4.7,0.6,-0.1,0.131,0.1989999999999999,0.126,0.603,0.061,2017, PF,874636
6592,Courtney Lee,NYK,31.0,195.58,90.7184,77,10.8,3.4,2.3,-4.9,0.023,0.092,0.145,0.5589999999999999,0.104,2017, SG,11242000
6593,Cory Joseph,TOR,25.0,190.5,86.18248,80,9.3,2.9,3.3,2.0,0.0289999999999999,0.104,0.183,0.518,0.2,2017, PG,7315000
6594,Corey Brewer,LAL,31.0,205.74,84.368112,82,4.5,2.0,1.2,3.0,0.027,0.118,0.145,0.491,0.104,2017, SG,7612172
6595,Cole Aldrich,MIN,28.0,210.82,113.398,62,1.7,2.5,0.4,-0.2,0.11,0.248,0.094,0.5489999999999999,0.063,2017, C,7643979
6596,Cody Zeller,CHA,24.0,213.36,108.86208,62,10.3,6.5,1.6,5.4,0.085,0.176,0.154,0.604,0.087,2017, C,5318313
6597,Clint Capela,HOU,23.0,208.28,108.86208,65,12.6,8.1,1.0,7.8,0.127,0.25,0.201,0.638,0.066,2017, C,1296240
6598,Christian Wood,CHA,21.0,210.82,99.79024,13,2.7,2.2,0.2,5.5,0.149,0.143,0.153,0.591,0.031,2017, PF,874636
6599,Chris Paul,LAC,32.0,182.88,79.3786,61,18.1,5.0,9.2,14.9,0.025,0.149,0.243,0.614,0.444,2017, PG,22868827
6600,Chris McCullough,WAS,22.0,205.74,97.52228,16,2.3,1.2,0.1,26.8,0.129,0.123,0.198,0.526,0.036,2017, F,1191480
6601,Dahntay Jones,CLE,36.0,198.12,102.0582,1,9.0,2.0,1.0,4.3,0.077,0.091,0.414,0.461,0.2,2017, SG,5767
6602,Chris Andersen,CLE,38.0,208.28,111.13004,12,2.3,2.6,0.4,4.3,0.098,0.191,0.136,0.497,0.063,2017, PF,980431
6603,Cheick Diallo,NOP,20.0,205.74,99.79024,17,5.1,4.3,0.2,-9.4,0.115,0.286,0.203,0.51,0.031,2017, PF,543471
6604,Chasson Randle,NYK,24.0,187.96,83.91452,26,5.3,1.2,1.3,-3.4,0.022,0.0969999999999999,0.1969999999999999,0.586,0.173,2017, G,143860
6605,Channing Frye,CLE,34.0,210.82,115.66596,74,9.1,3.9,0.6,1.0,0.031,0.19,0.196,0.612,0.05,2017, F,7806971
6606,Chandler Parsons,MEM,28.0,208.28,104.32616,34,6.2,2.5,1.6,-3.6,0.01,0.141,0.184,0.436,0.122,2017, SF,22116750
6607,Carmelo Anthony,NYK,33.0,203.2,108.86208,74,22.4,5.9,2.9,-5.0,0.026,0.16,0.29,0.535,0.141,2017, PF,24559380
6608,Caris LeVert,BKN,22.0,200.66,92.079176,57,8.2,3.3,1.9,-2.7,0.02,0.141,0.1639999999999999,0.556,0.132,2017, SG,1562280
6609,Cameron Payne,CHI,22.0,190.5,83.91452,31,5.2,1.5,1.8,-8.7,0.0069999999999999,0.111,0.215,0.407,0.195,2017, PG,2112480
6610,CJ Wilcox,ORL,26.0,195.58,88.45044,22,1.0,0.5,0.5,-13.1,0.033,0.087,0.149,0.3289999999999999,0.174,2017, G,1209600
6611,CJ McCollum,POR,25.0,190.5,86.18248,80,23.0,3.6,3.6,1.2,0.024,0.09,0.2739999999999999,0.585,0.175,2017, SG,3219579
6612,C.J. Watson,ORL,33.0,187.96,79.3786,62,4.5,1.4,1.8,-9.9,0.017,0.084,0.142,0.507,0.174,2017, PG,5000000
6613,Buddy Hield,SAC,23.0,193.04,97.068688,82,10.6,3.3,1.5,-5.5,0.02,0.134,0.214,0.541,0.1009999999999999,2017, SG,3517200
6614,Chinanu Onuaku,HOU,20.0,208.28,111.13004,5,2.8,2.0,0.6,-41.4,0.049,0.17,0.108,0.799,0.086,2017, C,543471
6615,Damian Jones,GSW,22.0,213.36,111.13004,10,1.9,2.3,0.0,-14.9,0.113,0.222,0.138,0.466,0.0,2017, C,1171560
6616,Damian Lillard,POR,26.0,190.5,88.45044,75,27.0,4.9,5.9,1.2,0.018,0.134,0.309,0.586,0.2769999999999999,2017, PG,24328425
6617,Damjan Rudez,ORL,31.0,208.28,103.418976,45,1.8,0.6,0.4,-17.3,0.017,0.079,0.138,0.466,0.1009999999999999,2017, SF,980431
6618,Derrick Favors,UTA,25.0,208.28,120.20188,50,9.5,6.1,1.1,2.8,0.092,0.205,0.208,0.512,0.079,2017, C,11050000
6619,Deron Williams,CLE,33.0,190.5,90.7184,64,11.0,2.3,5.6,-2.8,0.009,0.096,0.2239999999999999,0.541,0.35,2017, PG,259526
6620,Denzel Valentine,CHI,23.0,198.12,96.161504,57,5.1,2.6,1.1,-0.5,0.012,0.161,0.156,0.492,0.095,2017, SG,2092200
6621,Dennis Schroder,ATL,23.0,185.42,78.017824,79,17.9,3.1,6.3,-2.0,0.019,0.088,0.276,0.5329999999999999,0.34,2017, PG,2708582
6622,Demetrius Jackson,BOS,22.0,185.42,91.171992,5,2.0,0.8,0.6,6.3,0.091,0.118,0.172,0.753,0.3,2017, G,1450000
6623,Delon Wright,TOR,25.0,195.58,86.18248,27,5.6,1.8,2.1,8.8,0.042,0.084,0.1669999999999999,0.535,0.204,2017, PG,1577280
6624,Dejounte Murray,SAS,20.0,195.58,77.11064,38,3.4,1.1,1.3,2.9,0.023,0.1169999999999999,0.241,0.503,0.236,2017, PG,1180080
6625,DeMarre Carroll,TOR,30.0,203.2,96.161504,72,8.9,3.8,1.0,3.3,0.038,0.126,0.156,0.53,0.0559999999999999,2017, SF,14200000
6626,DeMarcus Cousins,NOP,26.0,210.82,122.46984,72,27.0,11.0,4.6,-2.2,0.072,0.305,0.364,0.562,0.262,2017, C,16957900
6627,DeMar DeRozan,TOR,27.0,200.66,99.79024,74,27.3,5.2,3.9,3.3,0.03,0.134,0.342,0.552,0.204,2017, SF,26540100
6628,DeAndre' Bembry,ATL,22.0,198.12,95.25432,38,2.7,1.6,0.7,-3.4,0.042,0.138,0.15,0.481,0.123,2017, SG,1499760
6629,DeAndre Liggins,DAL,29.0,198.12,94.800728,62,2.5,1.7,0.9,2.8,0.0289999999999999,0.124,0.1159999999999999,0.476,0.0969999999999999,2017, G,1015696
6630,DeAndre Jordan,LAC,28.0,210.82,120.20188,81,12.7,13.8,1.2,9.7,0.136,0.3429999999999999,0.153,0.6729999999999999,0.054,2017, C,21165675
6631,Davis Bertans,SAS,24.0,208.28,95.25432,67,4.5,1.5,0.7,6.3,0.031,0.105,0.155,0.609,0.084,2017, SF,543471
6632,David West,GSW,36.0,205.74,113.398,68,4.6,3.0,2.2,9.1,0.069,0.192,0.1939999999999999,0.5710000000000001,0.26,2017, F,980431
6633,David Nwaba,LAL,24.0,193.04,94.800728,20,6.0,3.2,0.7,2.2,0.049,0.131,0.12,0.611,0.048,2017, SG,73528
6634,David Lee,SAS,34.0,205.74,111.13004,79,7.3,5.6,1.6,11.0,0.118,0.211,0.166,0.613,0.126,2017, PF,1551659
6635,Darrun Hilliard,DET,24.0,198.12,92.98636,39,3.3,0.8,0.8,-0.1,0.006,0.092,0.196,0.4589999999999999,0.133,2017, G,874636
6636,Darren Collison,SAC,29.0,182.88,79.3786,68,13.2,2.2,4.6,-4.2,0.013,0.074,0.2,0.57,0.243,2017, G,5229454
6637,Darrell Arthur,DEN,29.0,205.74,106.59412,41,6.4,2.7,1.0,-0.4,0.043,0.155,0.18,0.583,0.099,2017, F,8070175
6638,Dario Saric,PHI,23.0,208.28,101.151016,81,12.8,6.3,2.2,-7.2,0.059,0.207,0.244,0.508,0.145,2017, PF,2318280
6639,Dante Exum,UTA,21.0,198.12,86.18248,66,6.2,2.0,1.7,2.0,0.0289999999999999,0.091,0.181,0.521,0.144,2017, PG,3940320
6640,Dante Cunningham,NOP,30.0,203.2,104.32616,66,6.6,4.2,0.6,-0.3,0.036,0.144,0.108,0.586,0.031,2017, F,2978250
6641,Danny Green,SAS,30.0,198.12,97.52228,68,7.3,3.3,1.8,7.8,0.02,0.1159999999999999,0.1369999999999999,0.537,0.0969999999999999,2017, SG,10000000
6642,Danilo Gallinari,DEN,28.0,208.28,102.0582,63,18.2,5.2,2.1,2.7,0.021,0.144,0.2,0.622,0.09,2017, PF,15050000
6643,Daniel Ochefu,WAS,23.0,210.82,111.13004,19,1.3,1.2,0.2,-20.5,0.077,0.288,0.19,0.43,0.07,2017, PF,543471
6644,Bryn Forbes,SAS,23.0,190.5,86.18248,36,2.6,0.6,0.6,-8.7,0.0069999999999999,0.0819999999999999,0.181,0.462,0.146,2017, SG,543471
6645,Derrick Jones Jr.,PHX,20.0,200.66,86.18248,32,5.3,2.5,0.4,4.4,0.076,0.078,0.1169999999999999,0.604,0.03,2017, SF,543471
6646,Bruno Caboclo,TOR,21.0,205.74,92.98636,9,1.6,1.1,0.4,6.2,0.109,0.139,0.192,0.4379999999999999,0.154,2017, SF,1589640
6647,Brice Johnson,LAC,23.0,208.28,104.32616,3,1.3,1.0,0.3,44.9,0.143,0.222,0.385,0.286,0.1669999999999999,2017, PF,1273920
6648,Andrew Wiggins,MIN,22.0,203.2,90.264808,82,23.6,4.0,2.3,-0.5,0.039,0.087,0.288,0.534,0.104,2017, SF,6006600
6649,Andrew Nicholson,BKN,27.0,205.74,113.398,38,2.6,1.6,0.3,-17.6,0.05,0.156,0.178,0.427,0.047,2017, PF,6088993
6650,Andrew Harrison,MEM,22.0,198.12,96.615096,72,5.9,1.9,2.8,-0.3,0.017,0.09,0.1639999999999999,0.477,0.209,2017, G,945000
6651,Andrew Bogut,CLE,32.0,213.36,117.93392,27,2.9,8.1,1.8,-1.7,0.103,0.32,0.106,0.46,0.133,2017, C,242224
6652,Andre Roberson,OKC,25.0,200.66,95.25432,79,6.6,5.1,1.0,2.8,0.046,0.138,0.1,0.51,0.045,2017, SG,2183072
6653,Andre Iguodala,GSW,33.0,198.12,97.52228,76,7.6,4.0,3.4,13.4,0.03,0.131,0.113,0.624,0.1689999999999999,2017, SG,11131368
6654,Andre Drummond,DET,23.0,210.82,126.552168,81,13.6,13.8,1.1,-6.3,0.146,0.373,0.2239999999999999,0.518,0.06,2017, C,22116750
6655,Anderson Varejao,GSW,34.0,210.82,123.830616,14,1.3,1.9,0.7,-8.4,0.133,0.188,0.124,0.478,0.152,2017, C,980431
6656,Amir Johnson,BOS,30.0,205.74,108.86208,80,6.5,4.6,1.8,8.0,0.084,0.1689999999999999,0.138,0.628,0.125,2017, F,12000000
6657,Alonzo Gee,DEN,30.0,198.12,102.0582,13,0.8,1.2,0.5,1.4,0.046,0.136,0.108,0.306,0.092,2017, SF,57672
6658,Allen Crabbe,POR,25.0,198.12,97.52228,79,10.7,2.9,1.2,-2.8,0.009,0.105,0.149,0.602,0.063,2017, G,18500000
6659,Alexis Ajinca,NOP,29.0,218.44,112.490816,39,5.3,4.5,0.3,-4.7,0.084,0.225,0.171,0.529,0.031,2017, C,4638203
6660,Anthony Bennett,BKN,24.0,203.2,106.59412,23,5.0,3.4,0.5,-10.6,0.104,0.207,0.191,0.5329999999999999,0.075,2017, F,1015696
6661,Alex Poythress,PHI,23.0,200.66,107.954896,6,10.7,4.8,0.8,-9.6,0.073,0.1369999999999999,0.166,0.5479999999999999,0.052,2017, F,35166
6662,Alex Abrines,OKC,23.0,198.12,86.18248,68,6.0,1.3,0.6,-2.3,0.019,0.074,0.157,0.56,0.055,2017, G,5994764
6663,Alec Burks,UTA,25.0,198.12,97.068688,42,6.7,2.9,0.7,0.1,0.0289999999999999,0.18,0.2189999999999999,0.501,0.074,2017, SG,10154495
6664,Alan Williams,PHX,24.0,203.2,117.93392,47,7.4,6.2,0.5,-0.3,0.138,0.293,0.206,0.547,0.049,2017, C,874636
6665,Alan Anderson,LAC,34.0,198.12,99.79024,30,2.9,0.8,0.4,-10.8,0.011,0.077,0.142,0.494,0.052,2017, SG,980431
6666,Al-Farouq Aminu,POR,26.0,205.74,99.79024,61,8.7,7.4,1.6,1.8,0.049,0.2319999999999999,0.158,0.506,0.0819999999999999,2017, PF,7680965
6667,Al Jefferson,IND,32.0,208.28,131.088088,66,8.1,4.2,0.9,-5.8,0.086,0.251,0.26,0.526,0.114,2017, C,10314532
6668,Zach Randolph,MEM,35.0,205.74,117.93392,73,14.1,8.2,1.7,-1.1,0.113,0.28,0.285,0.49,0.131,2017, F,10361445
6669,Adreian Payne,MIN,26.0,208.28,107.501304,18,3.5,1.8,0.4,0.8,0.069,0.2,0.2239999999999999,0.505,0.089,2017, PF,2022240
6670,Aaron Harrison,CHA,22.0,198.12,95.25432,5,0.2,0.6,0.6,-18.6,0.0,0.2,0.142,0.102,0.375,2017, G,874636
6671,Aaron Gordon,ORL,21.0,205.74,99.79024,80,12.7,5.1,1.9,-2.8,0.054,0.141,0.2,0.53,0.0969999999999999,2017, PF,4351320
6672,Aaron Brooks,IND,32.0,182.88,73.028312,65,5.0,1.1,1.9,-3.0,0.022,0.064,0.191,0.507,0.216,2017, G,2700000
6673,AJ Hammons,DAL,24.0,213.36,117.93392,22,2.2,1.6,0.2,-0.6,0.049,0.1989999999999999,0.1669999999999999,0.472,0.038,2017, C,650000
6674,Alex Len,PHX,24.0,215.9,117.93392,77,8.0,6.6,0.6,-11.1,0.104,0.251,0.176,0.5529999999999999,0.043,2017, C,4823621
6675,Anthony Brown,ORL,24.0,200.66,95.707912,11,3.9,3.0,0.7,1.3,0.048,0.163,0.158,0.43,0.08,2017, F,57672
6676,Anthony Davis,NOP,24.0,210.82,114.758776,75,28.0,11.8,2.1,1.7,0.067,0.2689999999999999,0.326,0.58,0.11,2017, PF,22116750
6677,Anthony Morrow,CHI,31.0,195.58,95.25432,49,5.5,0.6,0.5,-1.8,0.018,0.03,0.161,0.505,0.052,2017, SG,3488000
6678,Briante Weber,CHA,24.0,187.96,74.84268,20,3.1,1.3,1.1,-10.8,0.043,0.126,0.173,0.462,0.168,2017, G,128623
6679,Brian Roberts,CHA,31.0,185.42,78.471416,41,3.5,1.0,1.3,-7.0,0.013,0.094,0.186,0.51,0.214,2017, PG,980431
6680,Brandon Rush,MIN,31.0,198.12,102.0582,47,4.2,2.1,1.0,-0.8,0.019,0.089,0.0969999999999999,0.505,0.0579999999999999,2017, F,3500000
6681,Brandon Knight,PHX,25.0,190.5,88.45044,54,11.0,2.2,2.4,-12.1,0.023,0.094,0.253,0.502,0.1939999999999999,2017, PG,12606250
6682,Brandon Jennings,WAS,27.0,185.42,77.11064,81,7.1,2.4,4.9,-3.0,0.018,0.1,0.175,0.479,0.308,2017, G,5000000
6683,Brandon Ingram,LAL,19.0,205.74,86.18248,79,9.4,4.0,2.1,-8.0,0.0279999999999999,0.128,0.1689999999999999,0.474,0.105,2017, SF,5281680
6684,Brandon Bass,LAC,32.0,203.2,113.398,52,5.6,2.5,0.4,-13.0,0.086,0.165,0.2,0.65,0.063,2017, PF,980431
6685,Brandan Wright,MEM,29.0,208.28,95.25432,28,6.8,2.8,0.5,3.9,0.078,0.115,0.166,0.628,0.06,2017, F,5709880
6686,Bradley Beal,WAS,24.0,195.58,93.893544,77,23.1,3.1,3.5,5.6,0.022,0.078,0.263,0.604,0.154,2017, SG,22116750
6687,Boris Diaw,UTA,35.0,203.2,113.398,73,4.6,2.2,2.3,2.4,0.043,0.103,0.158,0.494,0.207,2017, C,7000000
6688,Bojan Bogdanovic,WAS,28.0,203.2,102.0582,81,13.7,3.4,1.4,-7.0,0.02,0.124,0.2239999999999999,0.585,0.086,2017, SF,3730653
6689,Bobby Portis,CHI,22.0,210.82,111.583632,64,6.8,4.6,0.5,-4.3,0.078,0.242,0.193,0.545,0.059,2017, PF,1453680
6690,Bobby Brown,HOU,32.0,187.96,79.3786,25,2.5,0.2,0.6,-12.1,0.0,0.05,0.2339999999999999,0.509,0.175,2017, PG,680534
6691,Boban Marjanovic,DET,28.0,220.98,131.54168,35,5.5,3.7,0.3,1.9,0.166,0.313,0.248,0.606,0.054,2017, C,7000000
6692,Blake Griffin,LAC,28.0,208.28,113.851592,61,21.6,8.1,4.9,10.6,0.064,0.204,0.278,0.569,0.235,2017, PF,20140839
6693,Bismack Biyombo,ORL,24.0,205.74,115.66596,81,6.0,7.0,0.9,-9.4,0.094,0.256,0.135,0.546,0.065,2017, C,17000000
6694,Beno Udrih,DET,34.0,190.5,92.98636,39,5.8,1.5,3.4,5.4,0.012,0.102,0.201,0.535,0.364,2017, PG,980431
6695,Ben McLemore,SAC,24.0,195.58,88.45044,61,8.1,2.1,0.8,-6.5,0.019,0.106,0.201,0.5379999999999999,0.068,2017, SF,4008882
6696,Ben Bentil,DAL,22.0,205.74,106.59412,3,0.0,0.7,0.0,-44.0,0.0,0.25,0.184,0.0,0.0,2017, PF,543471
6697,Axel Toupane,NOP,24.0,200.66,95.25432,4,2.8,0.3,0.0,-6.8,0.0,0.023,0.086,0.611,0.0,2017, SG,15435
6698,Avery Bradley,BOS,26.0,187.96,81.64656,55,16.3,6.1,2.2,1.2,0.04,0.161,0.218,0.5479999999999999,0.107,2017, PG,8269663
6699,Austin Rivers,LAC,24.0,193.04,90.7184,74,12.0,2.2,2.8,-0.1,0.011,0.076,0.203,0.545,0.155,2017, PG,11000000
6700,Arron Afflalo,SAC,31.0,195.58,95.25432,61,8.4,2.0,1.3,-7.7,0.0069999999999999,0.087,0.147,0.5589999999999999,0.077,2017, G,12500000
6701,Aron Baynes,DET,30.0,208.28,117.93392,75,4.9,4.4,0.4,5.2,0.108,0.206,0.143,0.57,0.039,2017, C,6500000
6702,Arinze Onuaku,ORL,29.0,205.74,115.66596,8,0.5,0.8,0.3,-30.5,0.069,0.211,0.103,0.5,0.143,2017, PF,980431
6703,Archie Goodwin,BKN,22.0,195.58,92.98636,15,7.3,1.9,1.6,-5.4,0.039,0.106,0.209,0.6509999999999999,0.186,2017, SG,75000
6704,Anthony Tolliver,SAC,32.0,203.2,108.86208,65,7.1,3.6,1.2,-4.8,0.0409999999999999,0.148,0.135,0.595,0.077,2017, PF,8000000
6705,Brook Lopez,BKN,29.0,213.36,121.562656,75,20.5,5.4,2.3,-4.2,0.0579999999999999,0.13,0.29,0.578,0.143,2017, C,21165675
6706,Jordan Hill,MIN,29.0,208.28,108.86208,7,1.7,2.0,0.0,13.9,0.205,0.133,0.18,0.432,0.0,2017, C,4000000
6707,Derrick Rose,NYK,28.0,190.5,86.18248,64,18.0,3.8,4.4,-3.9,0.034,0.092,0.256,0.53,0.216,2017, PG,21323252
6708,Devin Booker,PHX,20.0,198.12,93.439952,78,22.1,3.2,3.4,-4.4,0.018,0.0819999999999999,0.284,0.531,0.16,2017, SG,2223600
6709,Jaylen Brown,BOS,20.0,200.66,102.0582,78,6.6,2.8,0.8,-2.2,0.038,0.146,0.183,0.539,0.077,2017, SG,4743000
6710,Jason Terry,MIL,39.0,187.96,83.91452,74,4.1,1.4,1.3,4.7,0.013,0.077,0.098,0.6,0.1,2017, G,980431
6711,Jason Smith,WAS,31.0,213.36,108.86208,74,5.7,3.5,0.5,-0.7,0.071,0.203,0.1689999999999999,0.598,0.052,2017, F,5000000
6712,Jarrod Uthoff,DAL,24.0,205.74,100.243832,9,4.4,2.4,1.0,-26.8,0.066,0.149,0.174,0.487,0.141,2017, F,47953
